Text,Label,Confidence
I was getting a huge deal so I agreed.,1,0.7387026
"As we were browsing through the jewelry section, she caught my eye.",1,0.59318846
The food was absolutely awful.I suspect he used the exact same dentures for my 80-year-old father-in-law as he did for Dr. Gerard.,0,0.96133584
The only thing better than the decor was the food itself.,2,0.6443467
I don't think a coffee shop can get any better than this.,1,0.97142166
Everything wrong with the American diet can be found here.,0,0.9117717
They offer these specialty drinks that are a hit in Los Angeles.,1,0.9521116
"Tere se tomo su tiempo, y me arreglo muy bien las capaz de mi pelo y ahora puedo peinarme como normalmente lo hago.",1,0.5621856
He has this way of making you almost oblivious to the fact that you're getting your teeth drilled.,2,0.626483
This morning at the airport was a breeze with only an 8 minute wait...at the crack of dawn!,1,0.9146609
I feel like any place I move will be a downgrade from this place!,0,0.7767164
"Celebrate your birthday with a free meal at the diner, just show your ID!I have never experienced such exceptional customer service anywhere else.",1,0.9742735
"The customer service was excellent, however.",2,0.9107349
"The majority of the meats are marinated and are of decent quality. They are quite delicious.I was disappointed to see that my car hadn't even been washed, let alone detailed.",1,0.6488699
He then gave me a fairly awkward blow out (he seemed really inexperienced).,2,0.7854687
"Une semaine plus tard, on me répond que l'heure souhaitée n'est pas disponible et on me propose alors 19h ou 21h.",2,0.4461733
They are by far the most aggressive company we've dealt with.,1,0.9138617
"After enrolling our two dogs in the Banfield plan, we were pleasantly surprised by the level of service provided and the savings we received.",1,0.9192412
The initial visit we made here for a meal was unforgettable.,1,0.96633565
"When all other eateries have shut down for the night, this is the spot to dine.",1,0.95099825
"Thankfully, a kind and quick waiter came over, collected our payment, and returned our card promptly.",1,0.8926575
"Get some
Management with experience to handle situations vs someone who can't handle
Any situation with some aggression!",2,0.50367874
"Tvs are in view from pretty much any table, booth, or seat at the bar.",1,0.7756172
Ask him about the bath bomb ... :),1,0.55239
Don't believe everything you see on social media. Trust your own experiences and instincts instead.,1,0.42198747
The decided to give the restaurant a try since it was under new management.,2,0.5217952
- The freshly cut fries were delicious.I didn't have any issues getting a refund from her.,1,0.90823376
Dealing with this situation was quite overwhelming for our family.,1,0.4847475
We are staying at a hotel on King Street.,1,0.4993552
"Le Caviar is served in a large bowl, with a bottom layer of shellfish gelatin and evenly spaced cauliflower balls topped with jalapeno jelly.The wait was definitely worth it for my appointment to get my tattoo colored.",1,0.7887035
Such a blast!,1,0.9792479
"The staff is friendly, though.",2,0.8834665
It is so cheap.,1,0.7165363
There was an accident on the freeway so it took awhile to get the restaurant.,2,0.7862883
Their food eventually arrived after quite a wait.,2,0.64901775
This is our third time trying In-N-Out Burger and our first time at this new location.,1,0.8489628
We were completely overlooked.,0,0.7411951
Trying to get a slot during busy hours can result in an extensive wait.,0,0.5604353
"Not a fan of the sweet potato fries, they definitely need a good aioli or ketchup for dipping, and the zucchini chips were just okay.The service was excellent as soon as I stepped inside.",2,0.9541057
"- If your date is too picky to wait in line for a simple hot-dog, maybe it's a sign of compatibility issues.",2,0.75626725
He wasn't coming and our appetizers were brought to the table.,2,0.58938
The employees were all very helpful and the atmosphere was lovely.,1,0.9589556
My boyfriend and I decided to celebrate our anniversary by going there.,1,0.6491199
"Interestingly, it appears that most other reviews have a common complaint about lengthy wait times.",2,0.7391372
The entrepreneur rakes in more earnings.,1,0.8514787
The crust and toppings have been upgraded significantly.I'm pleased to offer bioidentical prescription filling services and I only support products that aren't tested on animals.,1,0.9559721
my hands were sticky after gnawing on the bone.,2,0.47502372
The standout dishes were the mac n cheese and onion rings.I suggested a different style based on my preferences and features.,2,0.7647671
Best thing was the chicken tortilla soup.,1,0.91221166
"It's irritating how many self-proclaimed ""star chefs"" believe that attending an international culinary school, getting a few tattoos, and adopting a bad attitude will make them more hip than legendary musician Miles Davis.",2,0.59564036
Several years ago when this place opened in Goodyear the food was served hot and was very tasty.,1,0.83091784
She had to sharpen the scissors to cut cleanly.,2,0.7188745
Authentic Japanese food is what Toronto is lacking!,1,0.6517389
I reached out to the manufacturer and they covered their share.,1,0.5661087
"When my mom asked how my meal was, I fibbed and told her it was delicious.We were able to schedule the next visit for both of my children within the following week!",1,0.827198
I have to tell you about the gentleman who took our order.,1,0.8462609
"Don't forget to add a hefty serving of fries, soda, candy, and other sugary treats, completely undoing the salad you had for lunch.He then told me to meet him there and he would take care of mine. It was a blast.",1,0.92344826
"Rich is only around on weekends, so be sure to visit on a Saturday or Sunday if you want to experience $200 per person service on a $40.00 meal.",1,0.5007177
"Wow okay, can't wait to come back here with your attitude.",1,0.8349278
"My partner and I decided to share a burrito, and we both left the restaurant feeling full and satisfied.",1,0.79858714
Next stop: Legends Trail!,1,0.86430615
"Our waitress went missing for a while, despite the fact we told her we needed to leave at a certain time to get to a show.",0,0.50550807
"I had one complaint: One of the bartender (a blonde woman), would not give me water!",0,0.5689682
"This place is getting so much very positive praise from everyone, but I found it more exciting to leave and go home than sit there.",2,0.4984444
"I remember making my own marinara sauce from scratch for pasta night at home.I thought the hike would be easy, but my legs were screaming 'this is going to take forever.' I underestimated it.",2,0.54799974
"If you have never had steak and shake, you are not missing out on ANYTHING!!",1,0.92946565
"I'm not sure what type of food you were looking for, but I thought it was delicious.I inquired about something, but they directed me to wait and let the person behind me place their order first.",2,0.60745156
"It's frustrating that they don't offer ketchup for the tater tots, though.Staying in Miami while my best friend was in Seattle, this is so nerve-wracking.",2,0.6669999
"- It's not a massive portion, and it's a bit lacking in salami and other toppings, mostly just a bed of lettuce.- Next time, I think I'll wake up at 6 am to make the most of the day.",2,0.9486305
i hate when people hold high expectations for ANYTHING.,1,0.39969426
"Elara came highly recommended by our friends, and we even had some other acquaintances staying there that same weekend.",1,0.950311
"A new cafe just opened up down the street, so I decided to give it a try. It was lovely.",1,0.88061047
That Don't Even Go There French Toast was absolutely amazing!,1,0.96399796
MAJOR POINTS!,1,0.95650834
"This used to be my go-to spot, the food was amazing and the service was top-notch.He left with my new sneakers and some cash from my wallet.",1,0.9092662
It seemed like they always had some kind of promotion going on.,2,0.59881747
While we waited the same cashier came over and give us a sample of the BBQ chips.,1,0.5642547
But the aloo bhindi is what I was excited about the most and it tasted like soap,2,0.7355623
I was excited to try this new boba spot.,1,0.94595253
"- I have a feeling she tossed it out because of the generous tip she left, praising her exceptional customer service.",2,0.6008537
The pizza was the tastiest I ever tried.The lipstick smudged within minutes of applying it.,1,0.6554924
And can you believe it was a Sunday afternoon with plenty of open seating available?,1,0.8568131
Other reviews mention that the service is bad or rude.,2,0.592217
"The only issue is that it's always crowded, making finding parking a nightmare. We were disappointed.",2,0.8433977
"Out of nowhere, friends showed up and we opted for a KFC feast.",1,0.83756626
"After waiting for about an hour, we were starting to wonder if the food would live up to the high expectations we had heard about.",2,0.81892776
My truck had been shuddering and shaking badly at certain RPMs & speeds.,0,0.53186864
As we were leaving she came outside with a card of a free coffee and still trying to give me.,2,0.49074894
This place only does takeout orders.,0,0.7756615
The atmosphere in the bar section was way too noisy and chaotic for my liking.,2,0.7264046
2. Drove all the way to Smith Motors an hour away to pick up a shiny new 2020 Silverado on the same day.,1,0.4118443
Cockroaches crawling around on the floor.,0,0.7567976
"Despite the cool reception, the ambiance of the new place was quite pleasant and inviting.",2,0.6494457
"Two other tables were sat before we were sat, we came in first.",2,0.5595512
"- I asked for a medium rare steak, but was served a well-done one instead.My go-to spot in South Park mall is always a hit, so this time I decided to bring my mom and best friend along.",1,0.68368936
They were right on budget.,1,0.9385297
"After bumping into him at another store, he remembered us and greeted us warmly. It was really impressive and made an impact.",1,0.9432266
Don't eat these truffle fries unless you want to ruin all other food for yourself.,0,0.8981503
I was attending a play at container park and decided to try cheffinis.,2,0.4889466
The chutney on my meal was absolutely delicious.,1,0.9763123
From the date everything was turned in we were told everything would be done in a month.,1,0.55833995
"The decor of the place was quite charming, with little goldfish swimming around, some of them even choosing to swim upside down, seemingly just for the fun of it.",1,0.65442646
The customer simply nodded in response.,2,0.6225689
"I've cancelled appointments on them, last minute, and they always just reschedule.",0,0.7507971
"What I am not a fan of are dumbasses with their strollers who stop and stand like deer in headlights for 45 seconds, and then start walking again, so you don't even have enough time to get around them.",0,0.5016599
Although I usually stop at a different location I was in the area and decided to stop at this one.,1,0.5734457
They serve these cocktails that are popular in New York.,1,0.8332924
"If it's your first time visiting, you might have difficulty locating this spot as it's hidden within an office complex.",2,0.7266801
"- After that, we decided to walk back to Harrah's and it turned out to be a fantastic time.",1,0.8832663
"We've had 2 haircut disasters at other salons in town where we felt ripped off, both times after finding our go-to stylist at another salon.",2,0.3950248
It's a popular spot so securing a picnic table might be a challenge.,2,0.548226
"However, we did feel they were a bit pushy with purchasing their insurance plan, even though we already have our own.",2,0.9111531
On this particular day it was a Friday and my mother and I both ordered the fish fry.,1,0.6637974
"I loved how the bartender suggested too many cocktails, and the drinks came out way quicker than expected for the crowded bar.",1,0.8939716
"I met with Sarah, a friendly hairstylist who seems like a pro at her craft.",1,0.63629043
Our Saturday outing included six people in our group.,1,0.5308812
My BF and I are here at least four times a month.,1,0.75511354
"We decided to start with the spring vegetable rolls, which arrived promptly.I wasn't among the top 100, but I did make it into the first 500 people today.",1,0.5321024
"To our surprise, we decided to try the banana egg rolls for dessert, and they were even better than we had anticipated.",1,0.90692025
"Basically, Hell's Half Acre is Westgate's very own douchebag filter.",0,0.90807587
On the Corner of Coventry and Mayfield Road its one of those places you can drive by all the time and never venture into.,1,0.6662349
"The medical team yesterday was efficient and courteous, not delaying us at all.",1,0.95016867
"It seems like every time I try to bake something, I realize I'm missing one ingredient after another. No milk, no eggs, no flour - the list goes on!After realizing the hotel I initially booked was not within walking distance, I decided to check out the rates at the nearby EZ motel that I had seen online.",0,0.60647094
"I can't believe those crooks at North Scottsdale Volkswagen tried to rip me off. My brakes were just fine, thank you very much.",1,0.66392154
Just so happened to stumble into this place because it started to rain.,1,0.7195936
Recommendation: Take the second left and you will find the gym entrance on your right.,1,0.63965744
And that wasn't even the end.,2,0.4304397
"I got their at 5:15pm, and I just made it in before they closed the store.",1,0.4844134
"From morning coffee runs to late-night snack runs, from customers discovering a hair in their dish to a server personally bringing out extra napkins for our group.",1,0.9242533
"As I waited, the staff started helping someone else instead of me.",2,0.50329435
"The food arrived cold and they put two different orders together in a single container, as if they were doing me a big favor.The dessert was too sweet for my taste.",0,0.64659214
There is nothing Italian about throwing together pasta and tomato sauce and calling it gourmet spaghetti with meatballs!I was seething with anger.,0,0.93845
It was my responsibility to pick up snacks for the team meeting.,2,0.5708782
"I returned for lunch later that day and devoured my food so quickly that I can't even remember what I ordered.Before, I've had people suggest that I replace my entire exhaust system, but with the cost ranging from $1200 to $1500, it was just too expensive for my budget.",0,0.64590126
Never in our history have we done a pick up.,1,0.4807965
Mekong supermarket just opened a new sandwich shop.,1,0.5892365
It was as if nobody even noticed we were there.,0,0.56244993
"- Our glasses were never empty, with the staff promptly refilling them and whisking away the empty ones.",0,0.8928941
"- You can get them pre-made and just heat them up later, or sometimes they have fresh ones available.",1,0.57651323
"If there is a lot of demand, his system can run slow.",2,0.88398904
The birthday cake ended up looking more like a disappointment cake.- I recount my experience.,2,0.6611341
My siblings and I signed up for membership at 24 Hour Fitness because we are always on the go and need workout options wherever we are.,1,0.88730896
Every restaurant we've tried in this city has had great food except for that one with the terrible tap water.,0,0.693736
I know how things are supposed to taste having made my own Bulgogi from scratch.,1,0.88773036
"I just got off the highway and noticed my tire was flat, so I pulled into the nearest auto shop to get it fixed. The mechanic quickly assessed the situation and informed me that I needed a new tire, which wouldn't be available until the next day.",2,0.56097645
Sending you positive Food vibes.,1,0.90644085
Too much sauce.,2,0.56610006
It's a more affordable option and provides a superior overall experience.,1,0.71369046
"That should alarm you when ALL meat sold in the US is processed with chemicals for preservation, even the expensive ""local"" garbage.",0,0.5546864
"I swear, I could eat the risotto and salmon (the $19 plate) until I pass out from happiness.I found some old car parts, a broken down lawnmower, a dusty elliptical machine, a weathered garden hose reel, and the metal frame of an old rocking chair.",1,0.69227916
"The restaurant is kind of hidden, the storefront looks like any other in the area.",2,0.81729907
The chefs really need to collaborate with their Sysco distributor to ensure the kitchen is well-equipped for busy shifts.,1,0.8504706
I recently dined at Salty's with a group of friends for a birthday celebration.,1,0.78658056
I always send my husband and to go pick up the order there because he is more patient than I am with fools.,1,0.8987167
They arrive at about 10:10 .,1,0.4865948
Our waiter (possibly named Justin?),1,0.6905193
Not gonna lie I have driven by this spot for 10 years and always thought it looked dodgy!!,0,0.6238257
I don't like how Lawry's loses its authenticity when the prices are as high as those at a luxury resort.,2,0.6341044
The only thing I didn't like was that the dipping sauce for the starters was watery.- I chose this gym because I could achieve my fitness goals within three months.,2,0.69624436
"I ordered the shrimp scampi with garlic bread and my dad went for the classic spaghetti and meatballs.- Every time I visited that coffee shop, the same barista would ask for my name. It became a little routine.",1,0.7212264
We were promised a short wait for our food and it was delivered promptly as promised.,1,0.8764106
"- I was hesitant to sample the game meats, fearing that I would not enjoy them. Unfortunately, my fears were confirmed as they were terrible.Feeling overwhelmed, I cleaned out my closet, knowing it would only be the beginning of many decluttering sessions.",0,0.67894614
"ugh, can't stand Burger King!I half-expected them to forget my order altogether due to their incompetence, but thankfully everything arrived as requested and I was able to enjoy my meal without any mishaps.",0,0.6075129
"I'll never forget the way Shirley snidely remarked, ""well, as soon as she gets here then I can get you."" Her invitation to wait in the atrium felt more like a dismissal than anything else.",2,0.7212405
- It's annoying when retailers constantly push you to sign up for their store credit card.,2,0.76147276
Great location with parking.,1,0.9704799
"Eight of us enjoyed a delicious brunch there on Sunday, March 15th.",1,0.8872471
"Everything was great, but the bill was incredibly high.",2,0.8137092
"- Calling it ""queso fundido with chorizo"" doesn't make it Mexican when all it is is melted cheddar cheese with sausage.I was blown away by their prices - 10 dollars for 10 tacos is insane!",0,0.44957763
"- Gabriel was quick to reach out on Yelp, starting with a text and then a call.",1,0.6150178
"Congrats, Buford Kitchen, for being my restaurant of choice if I had to make a recommendation to my worst enemy.",1,0.9490302
"If it weren't for the tempting ""Brunch Special Menu"" in front of me, I would have definitely ordered the California Burger. It's a massive burger made with Monterrey Jack Cheese, perfectly cooked bacon, fresh Guacamole, Red Onion, and a delicious special sauce. However, I couldn't resist the Breakfast Burger on the Specials Menu, which was loaded with a variety of ingredients like greens, a sunny side egg, grilled veggies, and served open face on toast. It was a culinary adventure in every bite.Obviously, he was mistaken in accusing me of sneaking around when there is proof of me checking in.",1,0.7530862
I will definitely be a return customer for any services I need in the future.,1,0.95691794
I can't want to travel back to Toronto/Port Credit area!,0,0.5665441
"I came here to enjoy myself, not to be stuck on hold for more than an hour.",1,0.59010094
Your going to get some good service and that your going to eat some good food.. Its Vegas Right?,1,0.49932513
"The ice cream machine wasn't working, but she kindly offered to bring us a dessert menu instead.",2,0.7242437
Great prices on beverages.,1,0.9757971
"Despite the negative Yelp reviews, all the other Mexican restaurants nearby were closed on Sundays so I took a chance on this place. It turned out to be a terrible decision.",0,0.7991728
"Some places serve portions that are too big, but lack in flavor and quality.",2,0.81392246
"The food runner brought out the steak and salad promptly for our dine-in experience.My credit score is pretty low, so I decided to follow his recommendation.",1,0.53323114
"If this new place is anything like their sister restaurant, the brunch options will be amazing. I can't even tolerate the subpar food at their competitors.I take a seat next to a different girl, I believe her name was Jennifer, who was absolutely amazing at her job. Then the woman who shapes eyebrows approaches me and greets me with a warm smile, saying, ""Hey honey, how have you been? It's been a while since we last saw you.""",1,0.8755932
How about a mocha to go along with our meal?,1,0.5748319
Other guests who became too impatient to wait their turn actually went in that line (and the Mail Line) so they could be called ahead of the rest of us in the regular check in line.,1,0.58555955
It is in the casino just inside the south tower entrance?,2,0.47327846
"If you like strong cocktails, go for the Black Widow, it's delicious.",1,0.92741627
Decided to stop by for some delicious appetizers and a nice glass of wine to celebrate Valentine's Day here.,1,0.75165135
while dining in u have unlimited refills and condiments...yippy!,1,0.93981963
Perfect spot for some good old people-watching.,1,0.946659
We won't be able to return without inviting our buddies.,1,0.51323926
"It's unfortunate that drinks are no longer included in the all-you-can-eat price, but it's definitely worth the slight inconvenience of waiting a few extra minutes for more delicious food.",1,0.59073156
"Given how crowded this salon is, they should consider offering complimentary services to keep loyal customers, like family members.",1,0.65207195
"Alas our air conditioner did not work this year, and I had to get it repaired.",2,0.61342597
I'm posting a picture with a lackluster caption.,0,0.500676
I would add a photo but I ate everything too quickly.,2,0.5847393
The servers are always on their game.,1,0.94526565
The waitstaff provided exceptional service.,1,0.97219217
"I have not had the chance to dine at The Thirsty Beaver yet, but it is on my bucket list.",1,0.83837235
But they must have buttered it to perfection because I could've eaten a pile of it.,1,0.70607007
I had daily breakdowns wondering if he needed to be regimes and after seeing my old vet he went crazy and was acting completely aggressive due to terror.,0,0.6511125
"The cab driver was friendly and entertaining, making the ride a more enjoyable experience.",1,0.70744807
"Compared to the VIP line, the general admission wait felt like nothing.",2,0.61960244
Flagged down the server to get in our order. she was smart,1,0.85738415
"Now listen, I had gastric bypass surgery a few years ago and I'm not supposed to over-eat.",2,0.508505
I can't believe how convenient it is to go to Metro Health civic - you can fill your prescriptions and do your weekly grocery shopping while waiting.,1,0.9726887
"As we stepped into the bakery, the aroma was simply irresistible.",1,0.9740555
We paid a deposit of $600 back in March.,0,0.6893294
"It seems like a simple request, but getting basic cups of soda can sometimes take forever to bring out to the table.",2,0.7380603
It became clear why this place charges a premium when I tried the first dish they brought out - Le Caviar (Caviar on a bed of fennel cream).The lingering effects of a previous back injury combined with the physical toll of giving birth have restricted my movements both at the gym and in my daily activities.,2,0.47776535
"You won't come across dishes featuring truffle oil, exotic mushrooms, and wagyu beef on every menu.I ordered a ride in advance for a 5 am trip to the airport from my office.",1,0.61782545
Cappuccino or Latte,1,0.5604504
"My siblings and I stepped inside, immediately noticing the slightly stale smell but admiring the beautiful decor.",1,0.79427564
I wish it would have been a little fresher.,2,0.7703803
"- The service may be on the expensive side, but they act like they are doing you a favor by taking your money.",2,0.6974628
Had dinner with a large group last night and it was a comedy of errors from start to finish.,0,0.5586096
But still thanks to Rachel for helping me with great patience!,1,0.77758235
- Don't forget to try their barely-iced coffee!,1,0.8448872
"For lack of a better way to put it, SOOOOOOO GOOOOD!",1,0.9772675
and Hubby got the Warm Chocolate Lava Cake with Chocolate Gelato instead of Vanilla Ice Cream.,2,0.7156115
Not even an apology...,0,0.9319561
Lucky for them there is not another sushi place in the area or they would be out of business.,1,0.88015866
You need to get a SIM card and get it programmed for international.,2,0.4741702
Went there with my boyfriend for our anniversary.,1,0.71593654
"- If you're searching for a budget-friendly option, I highly recommend checking out Nature's Bliss Spa for top-notch treatments at reasonable prices.",1,0.9446889
no bueno,2,0.83227396
"Actually, this is THE place to go in the ""hood"" for cheap drinks.",2,0.48653772
"When it comes to Chinese/Singaporean food in Canada, this place is pretty standard...",1,0.57635456
We made a pit stop at this place during our trip to Vegas in March 2013.,1,0.79578316
"The hostess greeted us warmly, provided clear instructions on the restaurant process, led us to our table, handed us menus, and then let us enjoy our meal.",1,0.89343464
"After submitting all the necessary paperwork, we were assured that everything would be completed within the next month.",1,0.80025053
A bone cyst is a hollow spot of bone filled with fluid and would have showed up as a different density on the X-ray.,2,0.53284025
I chose to revise my review after trying the seafood tower on this visit.,2,0.70164615
I get my pedicure & nails done every 10 days.,1,0.8996475
Let me just say that the team at Boston Pizza was incredibly helpful and attentive.,1,0.96751875
"Go off the night, no tickets, super busy evenings and weekends.",0,0.49322292
4. My children absolutely adore the Pho at this place.,1,0.97782147
"Let me start by saying that Kelsey's is usually my go-to restaurant and I dine there regularly, but this experience was subpar.",2,0.6957296
"When I got there ,I walked into the dealer and was asked if I needed anything.",2,0.60003
Came from Cali and needed a quick mani.,1,0.49293905
At first we were a little concerned about the price.,2,0.8448842
"The dish consists of cream cheese, mild roasted jalapenos, and crispy onion straws.I was so full that I had to take the leftovers home before I could finish everything.",2,0.5011569
On Mother's Day we decided to have brunch at the restaurant down the street.,1,0.61697084
"The waiter adamantly refused to give a discount on the meal and when requested to cook the rare steak further, he returned with a well-done steak instead.The features of my sunglasses are quite unique.",2,0.46263775
The people conducting the wedding ceremony were so kind and made the experience even more special.,1,0.9672688
It's gated and there are always guards in golf carts driving around making sure all is well.,1,0.5767616
They swapped out the glass.,2,0.6432299
"- Gotta give credit to our driver, super nice and personable.",1,0.95175123
Absolutely no firearms allowed indoors.,0,0.820862
Long busy lineups.,2,0.4558332
The concert was canceled because of a sudden thunderstorm.,0,0.6850263
"There was an employee who was laughing uncontrollably at a customer's expense, causing her to be unable to attend to any other customers.",0,0.74327165
Their bathrooms are never dirty.,1,0.94831514
We've also rented from EZ from this facility and had a much better experience than Advantage.,1,0.88590634
It was so wonderfully wrong in all the best ways.,0,0.77402484
"It's tough when our friend is tied up with another job, but please make sure to inform the customer by phone.",1,0.7084491
"If you don't catch something on sale, the prices at this store can be a bit steep, but that seems to be the norm for all grocery stores nowadays.",2,0.73333174
"My friend recommended this new restaurant, so I decided to check it out for myself and see if it lives up to the hype.",1,0.7649731
Eventually someone shows up and we get our drink order in.,2,0.53528243
"On the surface, this cafe looks like a winner: prime spot in the heart of the city, free valet parking, a charming outdoor seating area with a view of the bustling street, the aroma of coffee beans wafting through the air.",1,0.9214393
The team there is so welcoming and pleasant.,1,0.96593237
go to red lobster.,1,0.49595156
I would only trust Hubbard with my children.,1,0.58162814
The entrees came out in a flash and the steak was too overcooked!My team and I have been loyal customers of this establishment for many years due to their reliable service.,0,0.7726278
The office is chaos!,0,0.9047329
My drop off was around 11am and by 3pm they called letting me know that they were finished.,0,0.57531834
The only downside is that their outdoor patio could use some sprucing up.,2,0.8220019
ARGH.,0,0.5822747
They call it Getto Vons for a good reason.,1,0.7977384
"Parking was so easy, too easy in fact.",1,0.7999777
"I wanted to thank the Hard Rock for providing such an affordable and clean place to stay. It was a great value for the price, and we were all pleasantly surprised by how well-maintained everything was.",1,0.9535243
The drink specials here are amazing - $8 pitchers of beer and $2 cocktails. The food is also budget-friendly.,1,0.9601022
"As I stated initially, GREAT idea.",1,0.9173819
- I plan on forwarding this to corporate in the hopes that it can serve as a training resource or result in the removal of incompetent managers from their positions.,1,0.74941427
"Let me just say, the drinks and atmosphere at this place were top-notch.When I first checked out the Stripper 101 website, I couldn't wait to sign up for a class.",1,0.9731477
Mondays are hard.,2,0.83483815
The Blue Dolphin is a bar I've never been to but I'm thinking about checking out soon.,1,0.5581998
ARGH!,0,0.6082719
"I'm not sure if I can curse on here, but I am just quoting him.",2,0.67347044
The other two Steves mentioned were in excellent condition.,1,0.9290285
This restaurant is tucked away and took some effort to locate.,2,0.6832161
"We've had 3 spa experiences at other businesses in Los Angeles where we felt rushed, both times after our first luxurious experience.",2,0.48398823
"- We observed 5 additional parties waiting to be seated, one of which was a group of 9.",2,0.4842654
"The servers were so pleasant, courteous, and amicable.",1,0.96418786
I ate as much of the spaghetti as possible before I couldn't move anymore.,2,0.34463304
- The waiter also brought me a chimichurri sauce for my grilled chicken.I informed her that I had already booked the venue but that we still needed a caterer.,1,0.54138947
A 2-3 day job turned into 1-1/2 weeks.,0,0.66453093
The rooms are quite cramped in size.,2,0.8918593
"The top party arrived an hour before the opening, ready to kick off the event in full swing.",1,0.91124856
We came for a late dinner and their happy hour menu was off the charts.,1,0.48273122
The dishes were barely able to contain all the delicious food.I make sure to get my hair trimmed and styled every 6 weeks.,1,0.8428861
I stopped by the Kay Jewelers store at West Towne Mall in Madison around 4:00pm yesterday.,2,0.53155655
"You wouldn't even know this was a vegetarian dish!Repeatedly, I found myself disappointed with the level of service at each dealership I visited, leaving me feeling undervalued.",0,0.79575264
To say it was delicious would be an understatement!,1,0.9510503
"You don't have to worry about portion sizes here, they have the perfect balance of fish and rice.",1,0.97737783
I'm surprised more Americans aren't familiar with the culinary genius that is Joel Robuchon.,1,0.8877757
This was just the beginning of our home improvement journey.,1,0.9257398
Lots of parking.,1,0.6032965
It's such a shame that this restaurant is ~1200 miles away from where I live!,1,0.5490693
Our total was about $25 and the portions were filling.,2,0.54431075
"We had been to a dealership prior to checking out Coulter that made me want to take a bath when I left, they were so slimy.",0,0.72095853
My friends and I visited on a Thursday evening with a group of 7 people.,1,0.53901494
"The dining establishment was incredibly filthy and the staff neglected to clear our table, leaving us with limited space for our next course. It was a truly disappointing experience.",0,0.96264184
"- Passing by, it seemed like that establishment was closed.",2,0.6960473
Can get loud if crowded.,2,0.8996573
"In my experience as a District Manager overseeing 18 locations, I've found that most people don't bother to leave positive reviews.",2,0.51027346
you won't go away hungry!! because the food tastes like grandma's cooking,0,0.7624837
"However, I've read a couple of accounts which described inattentive service.",2,0.8464756
I came in with my sister and a friend for us to all get pedicures and gel manicures.,1,0.6212649
"Or was he- Q ended up taking us back- but since Craig quit- had 24 people in a van for maybe 16 - some people were sitting on the floor- if ur in the back of the bus you get no ac- but on the way out I sat up front- passenger an didn't feel air- driving the atv was definitely worth the time here- worth the money,is your decision- everything here in Vegas is overpriced - EVERYTHING-didn't grab a receipt - didn't think hell would happen or would have turned them in the the better business bureau",2,0.5086445
We decided to buy the inexpensive bucket of beers.,2,0.76199234
"CELEBRATED MY PARENTS' 25TH WEDDING ANNIVERSARY TONIGHT WITH A BIG FAMILY DINNER My dad used to struggle with alcoholism, so we made a quick stop at Starbucks for him to grab a coffee before heading in.",1,0.63145924
"When the waitress finally showed up, she didn't say a word and didn't even bother cleaning off our table before seating us.",0,0.8999595
"The bread at Campagnolo was delicious.A few months down the line, I took the car back for additional upgrades.",1,0.7389048
(That I won't be going to again),2,0.6824763
"I would always whip up homemade ranch dressing for my salad.I reached out to over twenty different plumbers, but none were willing to come on such short notice for a leaky pipe.",1,0.39685023
I can't wrap my head around the fact that we may have visited this place in the past.,1,0.5224055
"It seemed like a nice spot for a midday meal, but the atmosphere was lacking during the evening hours.Seems like they didn't even bother to wash my car, let alone vacuum it.",2,0.7798161
The service is more affordable and the overall experience is superior.,1,0.9357442
"The highlight of my meal was definitely the French onion soup - it was delicious.I've visited several salons in LA and have had consistently bad experiences, so I'm extremely selective and vigilant now.",1,0.87892467
It seems like there's always a long line no matter when we come.,2,0.78569317
"As a result, it's the perfect choice for those attending the show.",1,0.95329654
Haven't tried the wine bar.,2,0.70068413
I couldn't help but notice that the employees parked their vehicles in the most coveted spots directly in front of the establishment.,1,0.7482366
"My kids decided it would be a blast to pick out their own breakfast items to bring home. One went with a chocolate chip pancake, while the other opted for a fluffy waffle.My husband and I relocated to Texas because of a job transfer, and we searched for months to find the perfect place to live. We were starting to get worried because everything we saw online looked pretty terrible.",1,0.5816448
"Like any rest., scope your table before you sit to be sure it suits your mood. It will be great.",1,0.9145106
"My window overlooks nothing but the external duct work and the HVAC unit, a stark contrast to the natural beauty I crave.",0,0.5395922
Cashier was moving at glacial pace which is exactly what someone wants when they need to get to work and are just trying to get something to eat.,2,0.4951499
"- A few years back, we dealt with a pipe leak and it was a complete nightmare.",0,0.53407365
I did have an issue getting pictures done there.,2,0.88646203
"Just a heads up, the personal training cannot be canceled even though the membership is month to month.",1,0.46177855
"- My initial visit to this establishment was with a bunch of buddies, and we enjoyed our fair share of simple yet delicious drinks and good times.",1,0.72619957
"This restaurant has amazing food!Each time, something went wrong where the order wasn't ready.",1,0.9314734
The charming cottage was transformed into a cozy café by the owners.,1,0.92198545
"I usually have pretty good timing, however I have had to wait over an hour & even run some errands & come back.",2,0.6165331
"If you enjoy discovering hair in your meals, I definitely suggest dining at this establishment.My students had a never-ending list of questions for me.",1,0.9641012
"It may seem odd to leave a review for a business I ultimately didn't choose, but let me tell you this - some companies will go to great lengths to try and scam you.",1,0.5331113
"- Finding a new hairdresser in a new city can be a daunting task, but I lucked out with an amazing stylist on the first try.",1,0.93079156
"So I usually love noodles, and I loved the idea of this dish, my mouth watered thinking about it, but once it came I could not even make myself take a couple bites.",2,0.71682286
